GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007,IncrementalPaid
11126,Yasuda Fire & Marine Ins Co Of Amer,2004,2009,6,3454,2423,326,5788,4264,1524,1,11889.827,370.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2004,2010,7,3871,3056,139,5788,4264,1524,1,11889.827,633.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2004,2011,8,3769,3418,266,5788,4264,1524,1,11889.827,362.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2004,2012,9,3607,3435,134,5788,4264,1524,1,11889.827,17.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2005,2005,1,2027,79,1901,4535,1162,3372,1,11889.827,79.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2005,2006,2,1271,90,884,4535,1162,3372,1,11889.827,11.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2005,2007,3,2140,555,1074,4535,1162,3372,1,11889.827,465.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2005,2008,4,2534,690,1067,4535,1162,3372,1,11889.827,135.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2005,2009,5,2335,993,1004,4535,1162,3372,1,11889.827,303.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2005,2010,6,1196,996,84,4535,1162,3372,1,11889.827,3.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2005,2011,7,1523,1237,273,4535,1162,3372,1,11889.827,241.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2005,2013,9,1294,1199,96,4535,1162,3372,1,11889.827,15.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2006,2006,1,2299,15,2266,8088,5066,3022,1,11889.827,15.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2006,2007,2,1804,559,870,8088,5066,3022,1,11889.827,544.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2006,2008,3,3074,1365,996,8088,5066,3022,1,11889.827,806.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2006,2009,4,5486,1408,1251,8088,5066,3022,1,11889.827,43.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2006,2010,5,5533,3455,1031,8088,5066,3022,1,11889.827,2047.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2006,2011,6,5016,4199,670,8088,5066,3022,1,11889.827,744.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2006,2013,8,4331,4136,180,8088,5066,3022,1,11889.827,34.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2006,2014,9,4354,4145,208,8088,5066,3022,1,11889.827,9.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2007,1,3597,210,2333,16693,10635,6058,1,11889.827,210.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2008,2,1699,427,928,16693,10635,6058,1,11889.827,217.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2009,3,1239,469,402,16693,10635,6058,1,11889.827,42.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2010,4,2038,1096,662,16693,10635,6058,1,11889.827,627.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2011,5,1982,1301,650,16693,10635,6058,1,11889.827,205.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2012,6,1699,1351,298,16693,10635,6058,1,11889.827,50.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2013,7,1636,1392,170,16693,10635,6058,1,11889.827,41.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2014,8,1793,1441,352,16693,10635,6058,1,11889.827,49.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2007,2015,9,1629,1464,166,16693,10635,6058,1,11889.827,23.0
